Año  ;Código Único  ;Tipo Institución 1  ;Tipo Institución 2  ;Tipo Institución 3  ;Región Sede  ;Provincia Sede  ;Comuna Sede  ;Área del conocimiento  ;Cine-F 97 Área;Cine-F 97 Subárea;Área Carrera Genérica;Cine-F 13 Área;Cine-F 13 Subárea;Tipo de institución  ;Código IES  ;Nombre IES  ;Código Sede  ;Nombre Sede  ;Código Carrera  ;Nombre Carrera  ;Modalidad  ;Jornada  ;Versión  ;Tipo Carrera  ;Plan Especial  ;Duración Estudios  ;Duración Titulación  ;Duración Total  ;Régimen ;Duración formal del Régimen ;Nombre Título  ;Grado Académico  ;Nivel Global  ;Nivel Carrera  ;Demre;Año Inicio  ;Acreditación Carrera o Programa ;Elegibilidad Beca Pedagogía  ;Pedagogía Medicina Odontología, Otro  ;Requisito Ingreso  ;Semestres reconocidos ;Área Actual  ;Área Dest Agricultura  ;Área Dest Ciencias  ;Área Dest C Soc Comerc Derecho  ;Área Dest Educación  ;Área Dest Humanidades y Artes   ;Área Dest Ing Ind Const  ;Área Dest Salud y Serv Soc  ;Área Dest Servicios  ;Ponderación Notas  ;Ponderación Ranking Notas  ;Ponderación Lenguaje  ;Ponderación Matemáticas  ;Ponderación Historia  ;Ponderación Ciencias  ;Ponderación Otros  ;Vacantes Semestre Uno  ;Vacantes Semestre Dos  ;Formato Valor;Matrícula Anual  ;Costo Titulación  ;Costo Certificado Diploma  ;Arancel Anual  ;Vigencia  
OFE_2022;I143S10C117J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;117;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION MARKETING;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;643000;0;1985000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C118J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;118;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;;Pregrado;Técnico de Nivel Superior;;2009;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;585000;0;1829000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C118J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;118;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;;Pregrado;Técnico de Nivel Superior;;2009;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;639000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C118J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;118;TECNICO EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;643000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C17J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;17;PROGRAMACION Y ANALISIS DE SISTEMAS;Presencial;Diurno;1;Plan Regular;NO APLICA;7;1;7;1;7;TECNICO DE NIVEL SUPERIOR PROGRAMADOR ANALISTA DE SISTEMAS;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;17;0;Monto en Pesos;200000;551000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C17J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;17;PROGRAMACION Y ANALISIS DE SISTEMAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;7;1;7;1;7;TECNICO DE NIVEL SUPERIOR PROGRAMADOR ANALISTA DE SISTEMAS;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;563000;0;1760000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C17J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Técnico en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;17;PROGRAMACION Y ANALISIS DE SISTEMAS;Presencial;Vespertino;2;Plan Regular;NO APLICA;7;1;7;1;7;TECNICO DE NIVEL SUPERIOR PROGRAMADOR ANALISTA DE SISTEMAS;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;2;0;1;0;0;0;0;0;0;;;;;;;;12;0;Monto en Pesos;200000;566000;0;1760000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C20J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Arte y Arquitectura;Humanidades y Artes;Artes;Técnico en Diseño Gráfico;Artes y Humanidades;Artes;D;143;IP AIEP;10;SEDE CURICO;20;DISEÑO GRAFICO;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN DISEÑO GRAFICO;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;5;0;0;0;0;1;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;602000;0;1881000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C219J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;219;INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;;Pregrado;Profesional Sin Licenciatura;;2010;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1712000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C219J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;219;INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;;Pregrado;Profesional Sin Licenciatura;;2010;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1712000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C219J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ciencias;Informática;Ingeniería en Computación e Informática;Tecnología de la Información y la Comunicación (TIC);Tecnología de la Información y la Comunicación (TIC);D;143;IP AIEP;10;SEDE CURICO;219;INGENIERIA DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;INGENIERO DE EJECUCION EN INFORMATICA MENCION DESARROLLO DE SISTEMAS;;Pregrado;Profesional Sin Licenciatura;;2011;No Acreditada;No Elegible;;Educación Media;0;2;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1712000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C227J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Técnico en Administración de Empresas;Administración de Empresas y Derecho;Educación Comercial y Administración;D;143;IP AIEP;10;SEDE CURICO;227;TECNICO DE NIVEL SUPERIOR EN GESTION DE EMPRESAS MENCION RECURSOS HUMANOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN GESTION DE EMPRESAS MENCION RECURSOS HUMANOS;;Pregrado;Técnico de Nivel Superior;;2009;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;639000;0;1998000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C23J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Construcción Civil;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;10;SEDE CURICO;23;CONSTRUCCION CIVIL;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;CONSTRUCTOR CIVIL;;Pregrado;Profesional Sin Licenciatura;;2018;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;0;0;0;;;;;;;;35;0;Monto en Pesos;200000;200000;0;1810000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C23J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Construcción Civil;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;10;SEDE CURICO;23;CONSTRUCCION CIVIL;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;CONSTRUCTOR CIVIL;;Pregrado;Profesional Sin Licenciatura;;2012;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;0;0;0;;;;;;;;30;0;Monto en Pesos;200000;200000;0;1900000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C24J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Arte y Arquitectura;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Técnico en Dibujo Arquitectónico;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;10;SEDE CURICO;24;DIBUJO DE ARQUITECTURA Y OBRAS CIVILES;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR DIBUJANTE DE ARQUITECTURA Y OBRAS CIVILES;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;1;0;Monto en Pesos;200000;557000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C24J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Arte y Arquitectura;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Técnico en Dibujo Arquitectónico;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;10;SEDE CURICO;24;DIBUJO DE ARQUITECTURA Y OBRAS CIVILES;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR DIBUJANTE DE ARQUITECTURA Y OBRAS CIVILES;;Pregrado;Técnico de Nivel Superior;;2017;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;20;0;Monto en Pesos;200000;573000;0;1740000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C251J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Arte y Arquitectura;Servicios;Servicios Personales;Otros Profesionales de Arte y Arquitectura;Servicios;Servicios personales;D;143;IP AIEP;10;SEDE CURICO;251;ESTETICA PROFESIONAL;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;ESTETICISTA PROFESIONAL;;Pregrado;Profesional Sin Licenciatura;;2022;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;0;;;;;;;;24;0;Monto en Pesos;200000;200000;0;1990000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C251J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Arte y Arquitectura;Servicios;Servicios Personales;Otros Profesionales de Arte y Arquitectura;Servicios;Servicios personales;D;143;IP AIEP;10;SEDE CURICO;251;ESTETICA PROFESIONAL;Presencial;Vespertino;1;Plan Regular;NO APLICA;8;1;8;1;8;ESTETICISTA PROFESIONAL;;Pregrado;Profesional Sin Licenciatura;;2022;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;200000;0;1860000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C26J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Técnico en Construcción y Obras Civiles;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;10;SEDE CURICO;26;TECNICO EN CONSTRUCCION;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;20;0;Monto en Pesos;200000;576000;0;1810000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C26J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Ingeniería, Industria y Construcción;Arquitectura y Construcción;Técnico en Construcción y Obras Civiles;Ingeniería, Industria y Construcción;Arquitectura y Construcción;D;143;IP AIEP;10;SEDE CURICO;26;TECNICO EN CONSTRUCCION;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION;;Pregrado;Técnico de Nivel Superior;;2012;No Acreditada;No Elegible;;Educación Media;0;6;0;0;0;0;0;1;0;0;;;;;;;;5;0;Monto en Pesos;200000;608000;0;1900000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C27J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Servicios;Servicios de Seguridad;Técnico en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;10;SEDE CURICO;27;PREVENCION DE RIESGOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;1;0;Monto en Pesos;200000;613000;0;1910000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C27J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Servicios;Servicios de Seguridad;Técnico en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;10;SEDE CURICO;27;PREVENCION DE RIESGOS;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;1;0;Monto en Pesos;200000;637000;0;1990000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C27J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Tecnología;Servicios;Servicios de Seguridad;Técnico en Prevención de Riesgos;Servicios;Servicios de Higiene y Salud Ocupacional;D;143;IP AIEP;10;SEDE CURICO;27;PREVENCION DE RIESGOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS;;Pregrado;Técnico de Nivel Superior;;2011;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;20;0;Monto en Pesos;200000;613000;0;1990000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C28J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Trabajo Social;Salud y Bienestar;Bienestar;D;143;IP AIEP;10;SEDE CURICO;28;TRABAJO SOCIAL;Presencial;Diurno;1;Plan Regular;NO APLICA;8;1;8;1;8;TRABAJADOR SOCIAL;;Pregrado;Profesional Sin Licenciatura;;2011;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;200000;0;1800000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C28J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Ciencias Sociales;Salud y Servicios Sociales;Servicios Sociales;Trabajo Social;Salud y Bienestar;Bienestar;D;143;IP AIEP;10;SEDE CURICO;28;TRABAJO SOCIAL;Presencial;Vespertino;2;Plan Regular;NO APLICA;8;1;8;1;8;TRABAJADOR SOCIAL;;Pregrado;Profesional Sin Licenciatura;;2011;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;200000;0;1830000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C29J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Técnico Asistente del Educador de Párvulos;Educación;Educación;D;143;IP AIEP;10;SEDE CURICO;29;ASISTENTE DE PARVULOS;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR ASISTENTE DE PARVULOS;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;4;0;0;0;1;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;569000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C29J2V2;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Técnico Asistente del Educador de Párvulos;Educación;Educación;D;143;IP AIEP;10;SEDE CURICO;29;ASISTENTE DE PARVULOS;Presencial;Vespertino;2;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR ASISTENTE DE PARVULOS;;Pregrado;Técnico de Nivel Superior;;2016;No Acreditada;No Elegible;;Educación Media;0;4;0;0;0;1;0;0;0;0;;;;;;;;20;0;Monto en Pesos;200000;569000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C30J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Derecho;Ciencias Sociales, Enseñanza Comercial y Derecho;Derecho;Técnico Jurídico;Administración de Empresas y Derecho;Derecho;D;143;IP AIEP;10;SEDE CURICO;30;TECNICO JURIDICO;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO JURIDICO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;554000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C30J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Derecho;Ciencias Sociales, Enseñanza Comercial y Derecho;Derecho;Técnico Jurídico;Administración de Empresas y Derecho;Derecho;D;143;IP AIEP;10;SEDE CURICO;30;TECNICO JURIDICO;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO JURIDICO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;3;0;0;1;0;0;0;0;0;;;;;;;;1;0;Monto en Pesos;200000;554000;0;1730000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C34J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;10;SEDE CURICO;34;TECNICO EN ENFERMERIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;50;0;Monto en Pesos;200000;694000;0;2170000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C34J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;10;SEDE CURICO;34;TECNICO EN ENFERMERIA;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;;Pregrado;Técnico de Nivel Superior;;2021;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;50;0;Monto en Pesos;200000;694000;0;2170000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C36J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Salud;Salud y Servicios Sociales;Medicina;Técnico en Enfermería;Salud y Bienestar;Salud;D;143;IP AIEP;10;SEDE CURICO;36;TECNICO EN ENFERMERIA MENCION EN GINECOBSTETRICIA;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA CON MENCION EN GINECOBSTETRICIA;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;7;0;0;0;0;0;0;1;0;;;;;;;;30;0;Monto en Pesos;200000;689000;0;2154000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C42J1V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Educación;Servicios;Servicios Personales;Técnico en Deporte, Recreación y Preparación Física;Servicios;Servicios personales;D;143;IP AIEP;10;SEDE CURICO;42;TECNICO DEPORTIVO;Presencial;Diurno;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DEPORTIVO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2003;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;20;0;Monto en Pesos;200000;611000;0;1860000;Vigente con Alumnos Nuevos
OFE_2022;I143S10C42J2V1;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;REGION DEL MAULE;CURICO;CURICO;Educación;Servicios;Servicios Personales;Técnico en Deporte, Recreación y Preparación Física;Servicios;Servicios personales;D;143;IP AIEP;10;SEDE CURICO;42;TECNICO DEPORTIVO;Presencial;Vespertino;1;Plan Regular;NO APLICA;5;1;5;1;5;TECNICO DEPORTIVO DE NIVEL SUPERIOR;;Pregrado;Técnico de Nivel Superior;;2018;No Acreditada;No Elegible;;Educación Media;0;8;0;0;0;0;0;0;0;1;;;;;;;;1;0;Monto en Pesos;200000;595000;0;1860000;Vigente con Alumnos Nuevos
